county,precinct,office,district,party,candidate,votes,absentee,election_day
Johnson,IC23,Attorney General,,,Write-in,1,0,1
Johnson,IC24,Attorney General,,,Write-in,1,0,1
Johnson,IC25,Attorney General,,,Write-in,2,0,2
Johnson,IC26,Attorney General,,,Write-in,2,1,1
Johnson,IC27,Attorney General,,,Write-in,0,0,0
Johnson,JE/SH,Attorney General,,,Write-in,0,0,0
Johnson,JW/MN/SW,Attorney General,,,Write-in,1,0,1
Johnson,MD/NL.ANX,Attorney General,,,Write-in,0,0,0
Johnson,NL01,Attorney General,,,Write-in,0,0,0
Johnson,NL02,Attorney General,,,Write-in,1,1,0
Johnson,NL03,Attorney General,,,Write-in,0,0,0
Johnson,NL04,Attorney General,,,Write-in,1,0,1
Johnson,NL05,Attorney General,,,Write-in,3,1,2
Johnson,NL06,Attorney General,,,Write-in,2,0,2
Johnson,NL07/MD.85,Attorney General,,,Write-in,0,0,0
Johnson,NL08,Attorney General,,,Write-in,0,0,0
Johnson,NP,Attorney General,,,Write-in,0,0,0
Johnson,OX/OC,Attorney General,,,Write-in,0,0,0
Johnson,PN/CV.ANX,Attorney General,,,Write-in,0,0,0
Johnson,SC/WB/IC.ANX,Attorney General,,,Write-in,0,0,0
Johnson,SN,Attorney General,,,Write-in,0,0,0
Johnson,SO/BG.85,Attorney General,,,Write-in,0,0,0
Johnson,TF01/CC,Attorney General,,,Write-in,2,0,2
Johnson,TF02,Attorney General,,,Write-in,0,0,0
Johnson,UH,Attorney General,,,Write-in,0,0,0
Johnson,UN,Attorney General,,,Write-in,0,0,0
Johnson,WL,Attorney General,,,Write-in,0,0,0
Johnson,WS,Attorney General,,,Write-in,0,0,0
Johnson,CE,State Senate,43,DEM,Zach Wahls,201,62,139
Johnson,CV01,State Senate,43,DEM,Zach Wahls,651,180,471
Johnson,CV02,State Senate,43,DEM,Zach Wahls,1160,580,580
Johnson,CV09,State Senate,43,DEM,Zach Wahls,25,8,17
Johnson,CV03,State Senate,43,DEM,Zach Wahls,734,296,438
Johnson,CV04,State Senate,43,DEM,Zach Wahls,778,360,418
Johnson,CV05,State Senate,43,DEM,Zach Wahls,660,311,349
Johnson,CV06,State Senate,43,DEM,Zach Wahls,1323,678,645
Johnson,CV07,State Senate,43,DEM,Zach Wahls,1073,458,615
Johnson,CV08,State Senate,43,DEM,Zach Wahls,532,235,297
Johnson,GR,State Senate,43,DEM,Zach Wahls,191,70,121
Johnson,IC04,State Senate,43,DEM,Zach Wahls,1180,626,554
Johnson,IC07,State Senate,43,DEM,Zach Wahls,556,294,262
Johnson,IC08,State Senate,43,DEM,Zach Wahls,953,439,514
Johnson,IC22/ELN,State Senate,43,DEM,Zach Wahls,1099,593,506
Johnson,IC26,State Senate,43,DEM,Zach Wahls,715,388,327
Johnson,NL01,State Senate,43,DEM,Zach Wahls,763,250,513
Johnson,NL02,State Senate,43,DEM,Zach Wahls,891,353,538
Johnson,NL03,State Senate,43,DEM,Zach Wahls,876,323,553
Johnson,NL04,State Senate,43,DEM,Zach Wahls,742,291,451
Johnson,NL05,State Senate,43,DEM,Zach Wahls,748,299,449
Johnson,NL06,State Senate,43,DEM,Zach Wahls,672,211,461
Johnson,NL07/MD.85,State Senate,43,DEM,Zach Wahls,839,360,479
Johnson,NL08,State Senate,43,DEM,Zach Wahls,758,291,467
Johnson,NP,State Senate,43,DEM,Zach Wahls,983,439,544
Johnson,PN/CV.ANX,State Senate,43,DEM,Zach Wahls,1196,650,546
Johnson,SO/BG.85,State Senate,43,DEM,Zach Wahls,847,210,637
Johnson,CE,State Senate,43,,Write-in,8,1,7
Johnson,CV01,State Senate,43,,Write-in,8,1,7
Johnson,CV02,State Senate,43,,Write-in,31,12,19
Johnson,CV09,State Senate,43,,Write-in,1,1,0
Johnson,CV03,State Senate,43,,Write-in,23,5,18
Johnson,CV04,State Senate,43,,Write-in,12,4,8
Johnson,CV05,State Senate,43,,Write-in,13,3,10
Johnson,CV06,State Senate,43,,Write-in,27,13,14
Johnson,CV07,State Senate,43,,Write-in,24,5,19
Johnson,CV08,State Senate,43,,Write-in,7,3,4
Johnson,GR,State Senate,43,,Write-in,14,1,13
Johnson,IC04,State Senate,43,,Write-in,18,9,9
Johnson,IC07,State Senate,43,,Write-in,4,1,3
Johnson,IC08,State Senate,43,,Write-in,14,3,11
Johnson,IC22/ELN,State Senate,43,,Write-in,8,2,6
Johnson,IC26,State Senate,43,,Write-in,15,9,6
Johnson,NL01,State Senate,43,,Write-in,24,6,18
Johnson,NL02,State Senate,43,,Write-in,23,4,19
Johnson,NL03,State Senate,43,,Write-in,42,10,32
Johnson,NL04,State Senate,43,,Write-in,27,1,26
Johnson,NL05,State Senate,43,,Write-in,20,4,16
Johnson,NL06,State Senate,43,,Write-in,26,4,22
Johnson,NL07/MD.85,State Senate,43,,Write-in,29,7,22
Johnson,NL08,State Senate,43,,Write-in,18,1,17
Johnson,NP,State Senate,43,,Write-in,35,9,26
Johnson,PN/CV.ANX,State Senate,43,,Write-in,39,8,31
Johnson,SO/BG.85,State Senate,43,,Write-in,42,9,33
Johnson,IC01,State Senate,45,REP,Harold R. Weilbrenner,343,104,239
Johnson,IC02,State Senate,45,REP,Harold R. Weilbrenner,264,114,150
Johnson,IC03,State Senate,45,REP,Harold R. Weilbrenner,140,11,129
Johnson,IC05,State Senate,45,REP,Harold R. Weilbrenner,131,2,129
Johnson,IC06,State Senate,45,REP,Harold R. Weilbrenner,275,110,165
Johnson,IC09,State Senate,45,REP,Harold R. Weilbrenner,209,75,134
Johnson,IC10/ELSW,State Senate,45,REP,Harold R. Weilbrenner,214,64,150
Johnson,IC11,State Senate,45,REP,Harold R. Weilbrenner,144,22,122
Johnson,IC12,State Senate,45,REP,Harold R. Weilbrenner,188,57,131
Johnson,IC13,State Senate,45,REP,Harold R. Weilbrenner,151,41,110
Johnson,IC14,State Senate,45,REP,Harold R. Weilbrenner,171,54,117
Johnson,IC15/ELSE,State Senate,45,REP,Harold R. Weilbrenner,167,81,86
Johnson,IC16/SC.90,State Senate,45,REP,Harold R. Weilbrenner,332,111,221
Johnson,IC17,State Senate,45,REP,Harold R. Weilbrenner,223,72,151
Johnson,IC18,State Senate,45,REP,Harold R. Weilbrenner,86,21,65
Johnson,IC19,State Senate,45,REP,Harold R. Weilbrenner,117,10,107
Johnson,IC20,State Senate,45,REP,Harold R. Weilbrenner,126,16,110
Johnson,IC21,State Senate,45,REP,Harold R. Weilbrenner,114,24,90
Johnson,IC23,State Senate,45,REP,Harold R. Weilbrenner,294,111,183
Johnson,IC24,State Senate,45,REP,Harold R. Weilbrenner,374,113,261
Johnson,IC25,State Senate,45,REP,Harold R. Weilbrenner,113,28,85
Johnson,IC27,State Senate,45,REP,Harold R. Weilbrenner,137,66,71
Johnson,UH,State Senate,45,REP,Harold R. Weilbrenner,115,35,80
Johnson,IC01,State Senate,45,DEM,Janice Weiner,1300,696,604
Johnson,IC02,State Senate,45,DEM,Janice Weiner,1113,703,410
Johnson,IC03,State Senate,45,DEM,Janice Weiner,489,124,365
Johnson,IC05,State Senate,45,DEM,Janice Weiner,546,86,460
Johnson,IC06,State Senate,45,DEM,Janice Weiner,1190,670,520
Johnson,IC09,State Senate,45,DEM,Janice Weiner,919,527,392
Johnson,IC10/ELSW,State Senate,45,DEM,Janice Weiner,617,300,317
Johnson,IC11,State Senate,45,DEM,Janice Weiner,618,203,415
Johnson,IC12,State Senate,45,DEM,Janice Weiner,670,317,353
Johnson,IC13,State Senate,45,DEM,Janice Weiner,740,325,415
Johnson,IC14,State Senate,45,DEM,Janice Weiner,1121,688,433
Johnson,IC15/ELSE,State Senate,45,DEM,Janice Weiner,528,292,236
Johnson,IC16/SC.90,State Senate,45,DEM,Janice Weiner,1249,701,548
Johnson,IC17,State Senate,45,DEM,Janice Weiner,1473,818,655
Johnson,IC18,State Senate,45,DEM,Janice Weiner,1127,559,568
Johnson,IC19,State Senate,45,DEM,Janice Weiner,544,124,420
Johnson,IC20,State Senate,45,DEM,Janice Weiner,876,303,573
Johnson,IC21,State Senate,45,DEM,Janice Weiner,886,303,583
Johnson,IC23,State Senate,45,DEM,Janice Weiner,1281,781,500
Johnson,IC24,State Senate,45,DEM,Janice Weiner,1076,527,549
Johnson,IC25,State Senate,45,DEM,Janice Weiner,928,442,486
Johnson,IC27,State Senate,45,DEM,Janice Weiner,426,244,182
Johnson,UH,State Senate,45,DEM,Janice Weiner,556,232,324
Johnson,IC01,State Senate,45,,Write-in,0,0,0
Johnson,IC02,State Senate,45,,Write-in,0,0,0
Johnson,IC03,State Senate,45,,Write-in,0,0,0
Johnson,IC05,State Senate,45,,Write-in,2,0,2
Johnson,IC06,State Senate,45,,Write-in,1,0,1
Johnson,IC09,State Senate,45,,Write-in,0,0,0
Johnson,IC10/ELSW,State Senate,45,,Write-in,0,0,0
Johnson,IC11,State Senate,45,,Write-in,3,1,2
Johnson,IC12,State Senate,45,,Write-in,0,0,0
Johnson,IC13,State Senate,45,,Write-in,1,1,0
Johnson,IC14,State Senate,45,,Write-in,0,0,0
Johnson,IC15/ELSE,State Senate,45,,Write-in,2,0,2
Johnson,IC16/SC.90,State Senate,45,,Write-in,2,1,1
Johnson,IC17,State Senate,45,,Write-in,2,0,2
Johnson,IC18,State Senate,45,,Write-in,2,1,1
Johnson,IC19,State Senate,45,,Write-in,3,0,3
Johnson,IC20,State Senate,45,,Write-in,1,0,1
Johnson,IC21,State Senate,45,,Write-in,0,0,0
Johnson,IC23,State Senate,45,,Write-in,2,1,1
Johnson,IC24,State Senate,45,,Write-in,1,1,0
Johnson,IC25,State Senate,45,,Write-in,4,1,3
Johnson,IC27,State Senate,45,,Write-in,1,0,1
Johnson,UH,State Senate,45,,Write-in,0,0,0
Johnson,BG/SO.ANX,State Senate,46,REP,Dawn Driscoll,529,79,450
Johnson,FR/LN/LT,State Senate,46,REP,Dawn Driscoll,426,38,388
Johnson,HD,State Senate,46,REP,Dawn Driscoll,119,14,105
Johnson,HS/LB/PV,State Senate,46,REP,Dawn Driscoll,277,37,240
Johnson,IC08,State Senate,46,REP,Dawn Driscoll,0,0,0
Johnson,JE/SH,State Senate,46,REP,Dawn Driscoll,766,92,674
Johnson,JW/MN/SW,State Senate,46,REP,Dawn Driscoll,618,91,527
Johnson,MD/NL.ANX,State Senate,46,REP,Dawn Driscoll,114,26,88
Johnson,OX/OC,State Senate,46,REP,Dawn Driscoll,248,26,222
Johnson,SC/WB/IC.ANX,State Senate,46,REP,Dawn Driscoll,258,69,189
Johnson,SN,State Senate,46,REP,Dawn Driscoll,180,23,157
Johnson,TF01/CC,State Senate,46,REP,Dawn Driscoll,470,69,401
Johnson,TF02,State Senate,46,REP,Dawn Driscoll,387,69,318
Johnson,UN,State Senate,46,REP,Dawn Driscoll,145,45,100
Johnson,WL,State Senate,46,REP,Dawn Driscoll,147,42,105
Johnson,WS,State Senate,46,REP,Dawn Driscoll,250,32,218
Johnson,BG/SO.ANX,State Senate,46,DEM,Kevin Kinney,504,203,301
Johnson,FR/LN/LT,State Senate,46,DEM,Kevin Kinney,448,135,313
Johnson,HD,State Senate,46,DEM,Kevin Kinney,185,33,152
Johnson,HS/LB/PV,State Senate,46,DEM,Kevin Kinney,458,151,307
Johnson,IC08,State Senate,46,DEM,Kevin Kinney,0,0,0
Johnson,JE/SH,State Senate,46,DEM,Kevin Kinney,655,206,449
Johnson,JW/MN/SW,State Senate,46,DEM,Kevin Kinney,624,237,387
Johnson,MD/NL.ANX,State Senate,46,DEM,Kevin Kinney,158,70,88
Johnson,OX/OC,State Senate,46,DEM,Kevin Kinney,421,101,320
Johnson,SC/WB/IC.ANX,State Senate,46,DEM,Kevin Kinney,457,260,197
Johnson,SN,State Senate,46,DEM,Kevin Kinney,126,44,82
Johnson,TF01/CC,State Senate,46,DEM,Kevin Kinney,823,323,500
Johnson,TF02,State Senate,46,DEM,Kevin Kinney,685,244,441
Johnson,UN,State Senate,46,DEM,Kevin Kinney,226,96,130
Johnson,WL,State Senate,46,DEM,Kevin Kinney,285,139,146
Johnson,WS,State Senate,46,DEM,Kevin Kinney,191,68,123
Johnson,BG/SO.ANX,State Senate,46,,Write-in,1,1,0
Johnson,FR/LN/LT,State Senate,46,,Write-in,1,0,1
Johnson,HD,State Senate,46,,Write-in,0,0,0
Johnson,HS/LB/PV,State Senate,46,,Write-in,2,0,2
Johnson,IC08,State Senate,46,,Write-in,0,0,0
Johnson,JE/SH,State Senate,46,,Write-in,0,0,0
Johnson,JW/MN/SW,State Senate,46,,Write-in,0,0,0
Johnson,MD/NL.ANX,State Senate,46,,Write-in,0,0,0
Johnson,OX/OC,State Senate,46,,Write-in,0,0,0
Johnson,SC/WB/IC.ANX,State Senate,46,,Write-in,0,0,0
Johnson,SN,State Senate,46,,Write-in,0,0,0
Johnson,TF01/CC,State Senate,46,,Write-in,0,0,0
Johnson,TF02,State Senate,46,,Write-in,1,0,1
Johnson,UN,State Senate,46,,Write-in,1,0,1
Johnson,WL,State Senate,46,,Write-in,0,0,0
Johnson,WS,State Senate,46,,Write-in,0,0,0
Johnson,CE,State House,85,REP,Wayne Grell,192,13,179
Johnson,CV09,State House,85,REP,Wayne Grell,23,4,19
Johnson,GR,State House,85,REP,Wayne Grell,109,19,90
Johnson,IC22/ELN,State House,85,REP,Wayne Grell,205,66,139
Johnson,NL01,State House,85,REP,Wayne Grell,340,52,288
Johnson,NL02,State House,85,REP,Wayne Grell,358,94,264
Johnson,NL03,State House,85,REP,Wayne Grell,381,82,299
Johnson,NL04,State House,85,REP,Wayne Grell,244,60,184
Johnson,NL05,State House,85,REP,Wayne Grell,242,56,186
Johnson,NL06,State House,85,REP,Wayne Grell,282,53,229
Johnson,NL07/MD.85,State House,85,REP,Wayne Grell,373,126,247
Johnson,NL08,State House,85,REP,Wayne Grell,261,54,207
Johnson,NP,State House,85,REP,Wayne Grell,586,141,445
Johnson,PN/CV.ANX,State House,85,REP,Wayne Grell,519,159,360
Johnson,SO/BG.85,State House,85,REP,Wayne Grell,627,85,542
Johnson,CE,State House,85,DEM,Amy Nielsen,140,57,83
Johnson,CV09,State House,85,DEM,Amy Nielsen,19,8,11
Johnson,GR,State House,85,DEM,Amy Nielsen,155,63,92
Johnson,IC22/ELN,State House,85,DEM,Amy Nielsen,1021,579,442
Johnson,NL01,State House,85,DEM,Amy Nielsen,626,227,399
Johnson,NL02,State House,85,DEM,Amy Nielsen,756,339,417
Johnson,NL03,State House,85,DEM,Amy Nielsen,752,298,454
Johnson,NL04,State House,85,DEM,Amy Nielsen,641,266,375
Johnson,NL05,State House,85,DEM,Amy Nielsen,654,281,373
Johnson,NL06,State House,85,DEM,Amy Nielsen,562,201,361
Johnson,NL07/MD.85,State House,85,DEM,Amy Nielsen,710,321,389
Johnson,NL08,State House,85,DEM,Amy Nielsen,636,263,373
Johnson,NP,State House,85,DEM,Amy Nielsen,818,404,414
Johnson,PN/CV.ANX,State House,85,DEM,Amy Nielsen,1038,604,434
Johnson,SO/BG.85,State House,85,DEM,Amy Nielsen,626,188,438
Johnson,CE,State House,85,LIB,Jacob Wenck,8,1,7
Johnson,CV09,State House,85,LIB,Jacob Wenck,1,0,1
Johnson,GR,State House,85,LIB,Jacob Wenck,13,1,12
Johnson,IC22/ELN,State House,85,LIB,Jacob Wenck,32,5,27
Johnson,NL01,State House,85,LIB,Jacob Wenck,44,8,36
Johnson,NL02,State House,85,LIB,Jacob Wenck,30,6,24
Johnson,NL03,State House,85,LIB,Jacob Wenck,40,7,33
Johnson,NL04,State House,85,LIB,Jacob Wenck,28,4,24
Johnson,NL05,State House,85,LIB,Jacob Wenck,39,6,33
Johnson,NL06,State House,85,LIB,Jacob Wenck,43,9,34
Johnson,NL07/MD.85,State House,85,LIB,Jacob Wenck,38,9,29
Johnson,NL08,State House,85,LIB,Jacob Wenck,43,15,28
Johnson,NP,State House,85,LIB,Jacob Wenck,36,8,28
Johnson,PN/CV.ANX,State House,85,LIB,Jacob Wenck,37,12,25
Johnson,SO/BG.85,State House,85,LIB,Jacob Wenck,52,8,44
Johnson,CE,State House,85,,Write-in,0,0,0
Johnson,CV09,State House,85,,Write-in,0,0,0
Johnson,GR,State House,85,,Write-in,0,0,0
Johnson,IC22/ELN,State House,85,,Write-in,0,0,0
Johnson,NL01,State House,85,,Write-in,0,0,0
Johnson,NL02,State House,85,,Write-in,1,1,0
Johnson,NL03,State House,85,,Write-in,0,0,0
Johnson,NL04,State House,85,,Write-in,0,0,0
Johnson,NL05,State House,85,,Write-in,1,0,1
Johnson,NL06,State House,85,,Write-in,1,0,1
Johnson,NL07/MD.85,State House,85,,Write-in,1,1,0
Johnson,NL08,State House,85,,Write-in,1,0,1
Johnson,NP,State House,85,,Write-in,0,0,0
Johnson,PN/CV.ANX,State House,85,,Write-in,0,0,0
Johnson,SO/BG.85,State House,85,,Write-in,0,0,0
Johnson,CV01,State House,86,DEM,Dave Jacoby,654,185,469
Johnson,CV02,State House,86,DEM,Dave Jacoby,1180,589,591
Johnson,CV03,State House,86,DEM,Dave Jacoby,754,303,451
Johnson,CV04,State House,86,DEM,Dave Jacoby,794,367,427
Johnson,CV05,State House,86,DEM,Dave Jacoby,666,317,349
Johnson,CV06,State House,86,DEM,Dave Jacoby,1364,701,663
Johnson,CV07,State House,86,DEM,Dave Jacoby,1115,467,648
Johnson,CV08,State House,86,DEM,Dave Jacoby,539,232,307
Johnson,IC04,State House,86,DEM,Dave Jacoby,1189,634,555
Johnson,IC07,State House,86,DEM,Dave Jacoby,563,301,262
Johnson,IC08,State House,86,DEM,Dave Jacoby,978,452,526
Johnson,IC26,State House,86,DEM,Dave Jacoby,721,387,334
Johnson,CV01,State House,86,,Write-in,10,1,9
Johnson,CV02,State House,86,,Write-in,26,8,18
Johnson,CV03,State House,86,,Write-in,22,4,18
Johnson,CV04,State House,86,,Write-in,10,1,9
Johnson,CV05,State House,86,,Write-in,12,5,7
Johnson,CV06,State House,86,,Write-in,29,12,17
Johnson,CV07,State House,86,,Write-in,22,6,16
Johnson,CV08,State House,86,,Write-in,6,3,3
Johnson,IC04,State House,86,,Write-in,19,7,12
Johnson,IC07,State House,86,,Write-in,5,1,4
Johnson,IC08,State House,86,,Write-in,10,1,9
Johnson,IC26,State House,86,,Write-in,13,8,5
Johnson,IC02,State House,89,REP,Jacob Onken,257,111,146
Johnson,IC09,State House,89,REP,Jacob Onken,203,73,130
Johnson,IC10/ELSW,State House,89,REP,Jacob Onken,219,67,152
Johnson,IC11,State House,89,REP,Jacob Onken,146,21,125
Johnson,IC12,State House,89,REP,Jacob Onken,180,54,126
Johnson,IC13,State House,89,REP,Jacob Onken,152,40,112
Johnson,IC14,State House,89,REP,Jacob Onken,169,50,119
Johnson,IC15/ELSE,State House,89,REP,Jacob Onken,162,81,81
Johnson,IC18,State House,89,REP,Jacob Onken,86,21,65
Johnson,IC19,State House,89,REP,Jacob Onken,116,10,106
Johnson,IC27,State House,89,REP,Jacob Onken,137,66,71
Johnson,UH,State House,89,REP,Jacob Onken,110,34,76
Johnson,IC02,State House,89,DEM,Elinor A. Levin,1102,700,402
Johnson,IC09,State House,89,DEM,Elinor A. Levin,918,522,396
Johnson,IC10/ELSW,State House,89,DEM,Elinor A. Levin,610,299,311
Johnson,IC11,State House,89,DEM,Elinor A. Levin,619,203,416
Johnson,IC12,State House,89,DEM,Elinor A. Levin,675,317,358
Johnson,IC13,State House,89,DEM,Elinor A. Levin,733,323,410
Johnson,IC14,State House,89,DEM,Elinor A. Levin,1116,682,434
Johnson,IC15/ELSE,State House,89,DEM,Elinor A. Levin,534,293,241
Johnson,IC18,State House,89,DEM,Elinor A. Levin,1126,557,569
Johnson,IC19,State House,89,DEM,Elinor A. Levin,545,123,422
Johnson,IC27,State House,89,DEM,Elinor A. Levin,426,245,181
Johnson,UH,State House,89,DEM,Elinor A. Levin,561,233,328
Johnson,IC02,State House,89,,Write-in,1,1,0
Johnson,IC09,State House,89,,Write-in,0,0,0
Johnson,IC10/ELSW,State House,89,,Write-in,0,0,0
Johnson,IC11,State House,89,,Write-in,0,0,0
Johnson,IC12,State House,89,,Write-in,0,0,0
Johnson,IC13,State House,89,,Write-in,1,1,0
Johnson,IC14,State House,89,,Write-in,0,0,0
Johnson,IC15/ELSE,State House,89,,Write-in,1,0,1
Johnson,IC18,State House,89,,Write-in,1,0,1
Johnson,IC19,State House,89,,Write-in,1,0,1
Johnson,IC27,State House,89,,Write-in,0,0,0
Johnson,UH,State House,89,,Write-in,0,0,0
Johnson,IC01,State House,90,DEM,Adam Zabner,1379,722,657
Johnson,IC03,State House,90,DEM,Adam Zabner,543,124,419
Johnson,IC05,State House,90,DEM,Adam Zabner,611,86,525
Johnson,IC06,State House,90,DEM,Adam Zabner,1233,676,557
Johnson,IC16/SC.90,State House,90,DEM,Adam Zabner,1339,730,609
Johnson,IC17,State House,90,DEM,Adam Zabner,1506,831,675
Johnson,IC20,State House,90,DEM,Adam Zabner,900,295,605
Johnson,IC21,State House,90,DEM,Adam Zabner,902,301,601
Johnson,IC23,State House,90,DEM,Adam Zabner,1332,791,541
Johnson,IC24,State House,90,DEM,Adam Zabner,1148,548,600
Johnson,IC25,State House,90,DEM,Adam Zabner,947,440,507
Johnson,IC01,State House,90,,Write-in,35,12,23
Johnson,IC03,State House,90,,Write-in,14,0,14
Johnson,IC05,State House,90,,Write-in,11,1,10
Johnson,IC06,State House,90,,Write-in,17,5,12
Johnson,IC16/SC.90,State House,90,,Write-in,20,9,11
Johnson,IC17,State House,90,,Write-in,19,4,15
Johnson,IC20,State House,90,,Write-in,19,6,13
Johnson,IC21,State House,90,,Write-in,12,3,9
Johnson,IC23,State House,90,,Write-in,23,4,19
Johnson,IC24,State House,90,,Write-in,24,3,21
Johnson,IC25,State House,90,,Write-in,10,4,6
Johnson,BG/SO.ANX,State House,91,REP,Brad Sherman,574,90,484
Johnson,HD,State House,91,REP,Brad Sherman,155,18,137
Johnson,JE/SH,State House,91,REP,Brad Sherman,810,97,713
Johnson,JW/MN/SW,State House,91,REP,Brad Sherman,690,100,590
Johnson,MD/NL.ANX,State House,91,REP,Brad Sherman,143,30,113
Johnson,OX/OC,State House,91,REP,Brad Sherman,337,33,304
Johnson,TF01/CC,State House,91,REP,Brad Sherman,535,81,454
Johnson,TF02,State House,91,REP,Brad Sherman,435,72,363
Johnson,WS,State House,91,REP,Brad Sherman,283,34,249
Johnson,BG/SO.ANX,State House,91,DEM,Elle Wyant,442,190,252
Johnson,HD,State House,91,DEM,Elle Wyant,125,27,98
Johnson,JE/SH,State House,91,DEM,Elle Wyant,596,200,396
Johnson,JW/MN/SW,State House,91,DEM,Elle Wyant,545,225,320
Johnson,MD/NL.ANX,State House,91,DEM,Elle Wyant,128,65,63
Johnson,OX/OC,State House,91,DEM,Elle Wyant,319,93,226
Johnson,TF01/CC,State House,91,DEM,Elle Wyant,745,310,435
Johnson,TF02,State House,91,DEM,Elle Wyant,635,239,396
Johnson,WS,State House,91,DEM,Elle Wyant,150,64,86
Johnson,BG/SO.ANX,State House,91,,Write-in,0,0,0
Johnson,HD,State House,91,,Write-in,1,0,1
Johnson,JE/SH,State House,91,,Write-in,1,0,1
Johnson,JW/MN/SW,State House,91,,Write-in,0,0,0
Johnson,MD/NL.ANX,State House,91,,Write-in,0,0,0
Johnson,OX/OC,State House,91,,Write-in,0,0,0
Johnson,TF01/CC,State House,91,,Write-in,1,0,1
Johnson,TF02,State House,91,,Write-in,0,0,0
Johnson,WS,State House,91,,Write-in,0,0,0
Johnson,FR/LN/LT,State House,92,REP,Heather Hora,486,52,434
Johnson,HS/LB/PV,State House,92,REP,Heather Hora,335,44,291
Johnson,IC08,State House,92,REP,Heather Hora,0,0,0
Johnson,SC/WB/IC.ANX,State House,92,REP,Heather Hora,282,82,200
Johnson,SN,State House,92,REP,Heather Hora,199,25,174
Johnson,UN,State House,92,REP,Heather Hora,175,49,126
Johnson,WL,State House,92,REP,Heather Hora,160,46,114
Johnson,FR/LN/LT,State House,92,DEM,Eileen Beran,377,120,257
Johnson,HS/LB/PV,State House,92,DEM,Eileen Beran,387,142,245
Johnson,IC08,State House,92,DEM,Eileen Beran,0,0,0
Johnson,SC/WB/IC.ANX,State House,92,DEM,Eileen Beran,425,243,182
Johnson,SN,State House,92,DEM,Eileen Beran,105,40,65
Johnson,UN,State House,92,DEM,Eileen Beran,191,90,101
Johnson,WL,State House,92,DEM,Eileen Beran,265,131,134
Johnson,FR/LN/LT,State House,92,,Write-in,1,0,1
Johnson,HS/LB/PV,State House,92,,Write-in,2,0,2
